Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
135.106,116.040,150.000,30.000,7320.000,0.000,1.090,22.800,1.070,0.020,0.050,0.166,149.900,0.149
135.175,4.000,150.000,30.000,10090.000,0.000,0.140,22.900,0.130,0.010,0.010,2.232,149.900,0.014
135.249,93.230,150.000,30.000,4542.000,0.000,0.140,22.900,0.130,0.010,0.010,1.682,149.900,0.031
135.319,34.000,150.000,30.000,8296.000,0.000,0.140,22.900,0.130,0.010,0.010,1.179,149.900,0.017
135.392,71.110,150.000,30.000,7124.000,0.000,0.660,22.400,0.640,0.020,0.030,0.700,149.900,0.093
135.466,63.010,150.000,30.000,8038.000,0.000,0.660,22.400,0.640,0.020,0.030,0.153,149.900,0.082
135.536,,150.000,30.000,7000.000,0.000,0.660,22.400,0.640,0.020,0.030,,149.900,0.094
135.609,57.080,32.920,147.080,2224.000,0.000,0.640,23.500,0.610,0.020,0.030,,32.820,0.288
135.679,71.000,30.000,150.000,5594.000,0.000,0.640,23.500,0.610,0.020,0.030,0.278,29.900,0.114
135.753,65.860,30.000,150.000,4218.000,0.000,0.410,23.200,0.390,0.020,0.020,0.097,29.900,0.097
135.827,0.900,30.000,150.000,2156.000,0.000,0.410,23.200,0.390,0.020,0.020,1.220,29.900,0.190
135.896,,30.000,150.000,6076.000,0.000,0.410,23.200,0.390,0.020,0.020,,29.900,0.067
135.970,7.890,30.000,150.000,3024.000,0.000,0.050,23.000,0.030,0.010,0.000,,29.900,0.017
136.044,54.000,30.000,150.000,3244.000,0.000,0.050,23.000,0.030,0.010,0.000,0.867,29.900,0.015
136.113,30.000,150.000,5774.000,0.000,,0.050,23.000,0.030,0.010,0.000,0.479,149.900,inf
136.187,7.590,30.000,150.000,5404.000,0.000,0.840,23.500,0.790,0.040,0.040,0.422,29.900,0.155
136.257,132.090,30.000,150.000,5010.000,0.000,0.840,23.500,0.790,0.040,0.040,2.481,29.900,0.168
136.330,132.840,150.000,30.000,1478.000,0.000,1.540,23.400,1.420,0.120,0.070,0.014,149.900,1.042
136.404,0.790,150.000,30.000,4804.000,0.000,1.540,23.400,1.420,0.120,0.070,2.489,149.900,0.321
136.474,,150.000,30.000,6662.000,0.000,1.540,23.400,1.420,0.120,0.070,,149.900,0.231
136.547,13.990,150.000,30.000,6304.000,0.000,0.680,23.000,0.640,0.050,0.030,,149.900,0.108
136.617,80.000,150.000,30.000,7998.000,0.000,0.680,23.000,0.640,0.050,0.030,1.311,149.900,0.085
136.691,90.660,150.000,30.000,7518.000,0.000,0.160,22.500,0.140,0.020,0.010,0.201,149.900,0.021
136.765,28.000,150.000,30.000,6292.000,0.000,0.160,22.500,0.140,0.020,0.010,1.180,149.900,0.025
136.834,150.000,30.000,9958.000,0.000,,0.160,22.500,0.140,0.020,0.010,2.441,29.900,inf
136.908,61.770,150.000,30.000,8408.000,0.000,0.790,23.500,0.770,0.020,0.040,1.659,149.900,0.094
136.978,8.000,150.000,30.000,6160.000,0.000,0.790,23.500,0.770,0.020,0.040,1.069,149.900,0.128
137.052,57.310,30.000,150.000,748.000,0.000,0.790,23.500,0.770,0.020,0.040,0.930,29.900,1.056
137.125,68.000,30.000,150.000,1966.000,0.000,0.690,23.100,0.650,0.040,0.030,0.202,29.900,0.351
137.194,30.000,150.000,6384.000,0.000,,0.690,23.100,0.650,0.040,0.030,0.762,149.900,inf
137.268,6.990,30.000,150.000,4210.000,0.000,0.180,23.000,0.160,0.020,0.010,0.434,29.900,0.043
137.338,7.000,30.000,150.000,5558.000,0.000,0.180,23.000,0.160,0.020,0.010,0.000,29.900,0.032
137.412,100.450,30.000,150.000,2088.000,0.000,0.180,23.000,0.160,0.020,0.010,1.755,29.900,0.086
137.485,0.890,30.000,150.000,5666.000,0.000,0.490,23.100,0.480,0.020,0.020,1.880,29.900,0.086
137.555,121.650,30.000,150.000,4736.000,0.000,0.490,23.100,0.480,0.020,0.020,2.401,29.900,0.103
137.629,28.840,30.000,150.000,5686.000,0.000,0.490,23.100,0.480,0.020,0.020,1.748,29.900,0.086
137.703,51.000,30.000,150.000,2864.000,0.000,1.300,23.600,1.240,0.060,0.060,0.418,29.900,0.454
137.772,,150.000,30.000,558.000,0.000,1.300,23.600,1.240,0.060,0.060,,149.900,2.330
137.846,8.750,150.000,30.000,2496.000,0.000,1.290,22.700,1.230,0.060,0.060,,149.900,0.517
137.916,63.000,150.000,30.000,6020.000,0.000,1.290,22.700,1.230,0.060,0.060,1.080,149.900,0.214
137.989,111.870,150.000,30.000,6158.000,0.000,1.290,22.700,1.230,0.060,0.060,0.923,149.900,0.209
138.063,0.260,150.000,30.000,8864.000,0.000,0.200,22.700,0.180,0.020,0.010,2.108,149.900,0.023
138.133,150.000,30.000,8212.000,0.000,,0.200,22.700,0.180,0.020,0.010,2.971,29.900,inf
138.206,6.970,150.000,30.000,7016.000,0.000,0.670,22.900,0.650,0.020,0.030,2.699,149.900,0.095
138.276,5.000,150.000,30.000,9720.000,0.000,0.670,22.900,0.650,0.020,0.030,0.039,149.900,0.069
138.350,60.600,150.000,30.000,7612.000,0.000,0.670,22.900,0.650,0.020,0.030,1.051,149.900,0.088
138.423,0.300,150.000,30.000,6282.000,0.000,0.760,23.700,0.740,0.020,0.040,1.140,149.900,0.121
138.493,,30.000,150.000,622.000,0.000,0.760,23.700,0.740,0.020,0.040,,29.900,1.222
138.567,1.860,30.000,150.000,3804.000,0.000,0.760,23.700,0.740,0.020,0.040,,29.900,0.200
138.636,0.000,30.000,150.000,6068.000,0.000,0.570,22.900,0.540,0.020,0.030,0.037,29.900,0.094
138.710,79.300,30.000,150.000,4060.000,0.000,0.570,22.900,0.540,0.020,0.030,1.495,29.900,0.140
138.784,85.000,30.000,150.000,4224.000,0.000,0.120,23.100,0.110,0.020,0.000,0.107,29.900,0.028
138.853,,30.000,150.000,3450.000,0.000,0.120,23.100,0.110,0.020,0.000,,29.900,0.035
138.927,14.010,30.000,150.000,5148.000,0.000,0.120,23.100,0.110,0.020,0.000,,29.900,0.023
139.001,43.000,30.000,150.000,6442.000,0.000,0.750,23.500,0.710,0.030,0.040,0.546,29.900,0.116
139.070,,30.000,150.000,2906.000,0.000,0.750,23.500,0.710,0.030,0.040,,29.900,0.258
139.144,32.840,30.000,150.000,2660.000,0.000,0.750,23.500,0.710,0.030,0.040,,29.900,0.282
139.214,132.010,150.000,30.000,594.000,0.000,1.470,23.300,1.340,0.130,0.060,1.984,149.900,2.475
139.288,127.490,150.000,30.000,3336.000,0.000,1.470,23.300,1.340,0.130,0.060,0.085,149.900,0.441
139.361,119.730,150.000,30.000,8520.000,0.000,0.760,22.600,0.650,0.110,0.030,0.147,149.900,0.089
139.431,2.000,150.000,30.000,5488.000,0.000,0.760,22.600,0.650,0.110,0.030,2.346,149.900,0.138
139.505,7.700,150.000,30.000,7950.000,0.000,0.760,22.600,0.650,0.110,0.030,0.107,149.900,0.096
139.574,85.920,150.000,30.000,6068.000,0.000,0.320,22.500,0.300,0.020,0.010,1.562,149.900,0.053
139.648,74.740,150.000,30.000,8854.000,0.000,0.320,22.500,0.300,0.020,0.010,0.210,149.900,0.036
139.722,0.740,150.000,30.000,6974.000,0.000,0.900,23.200,0.880,0.030,0.040,1.394,149.900,0.129
139.792,,150.000,30.000,7274.000,0.000,0.900,23.200,0.880,0.030,0.040,,149.900,0.124
139.865,57.060,142.560,37.440,4102.000,0.000,0.900,23.200,0.880,0.030,0.040,,142.460,0.219
139.935,30.000,30.000,150.000,1678.000,0.000,0.850,23.000,0.790,0.050,0.040,0.541,29.900,0.507
140.009,63.200,30.000,150.000,2828.000,0.000,0.850,23.000,0.790,0.050,0.040,0.624,29.900,0.301
140.082,0.260,30.000,150.000,6842.000,0.000,0.850,23.000,0.790,0.050,0.040,1.188,29.900,0.124
140.152,,30.000,150.000,3526.000,0.000,0.210,23.400,0.200,0.020,0.010,,29.900,0.060
140.226,3.420,30.000,150.000,4310.000,0.000,0.210,23.400,0.200,0.020,0.010,,29.900,0.049
140.300,0.330,30.000,150.000,3838.000,0.000,0.450,22.600,0.420,0.030,0.020,0.058,29.900,0.117
140.369,116.340,30.000,150.000,4938.000,0.000,0.450,22.600,0.420,0.030,0.020,2.332,29.900,0.091
140.443,25.070,30.000,150.000,5958.000,0.000,0.450,22.600,0.420,0.030,0.020,1.722,29.900,0.076
140.512,81.000,30.000,150.000,5056.000,0.000,1.250,23.300,1.130,0.120,0.050,1.120,29.900,0.247
140.586,132.990,67.950,112.050,1602.000,0.000,1.250,23.300,1.130,0.120,0.050,0.980,67.850,0.780
140.660,1.340,150.000,30.000,364.000,0.000,1.240,22.600,1.140,0.100,0.050,2.480,149.900,3.407
140.730,7.000,150.000,30.000,1780.000,0.000,1.240,22.600,1.140,0.100,0.050,0.112,149.900,0.697
140.803,117.720,150.000,30.000,8142.000,0.000,1.240,22.600,1.140,0.100,0.050,2.092,149.900,0.152
140.877,0.950,150.000,30.000,9502.000,0.000,0.330,22.400,0.270,0.060,0.010,2.197,149.900,0.035
140.947,95.120,150.000,30.000,6620.000,0.000,0.330,22.400,0.270,0.060,0.010,1.876,149.900,0.050
141.020,3.280,150.000,30.000,5168.000,0.000,0.330,22.400,0.270,0.060,0.010,1.731,149.900,0.064
141.090,1.000,150.000,30.000,7540.000,0.000,0.600,22.800,0.550,0.050,0.030,0.045,149.900,0.080
141.164,64.060,150.000,30.000,9994.000,0.000,0.600,22.800,0.550,0.050,0.030,1.188,149.900,0.060
141.238,78.000,150.000,30.000,9538.000,0.000,0.860,23.500,0.820,0.040,0.040,0.262,149.900,0.090
141.307,81.520,98.480,1910.000,0.000,,0.860,23.500,0.820,0.040,0.040,0.071,98.380,inf
141.380,59.060,30.000,150.000,4934.000,0.000,0.860,23.500,0.820,0.040,0.040,0.424,29.900,0.174
141.450,64.580,30.000,150.000,3614.000,0.000,0.570,22.800,0.510,0.070,0.020,0.110,29.900,0.158
141.524,73.330,30.000,150.000,5688.000,0.000,0.570,22.800,0.510,0.070,0.020,0.165,29.900,0.100
141.598,12.000,30.000,150.000,3802.000,0.000,0.570,22.800,0.510,0.070,0.020,1.154,29.900,0.150
141.667,30.000,150.000,3576.000,0.000,,0.010,22.900,0.000,0.010,-0.000,0.359,149.900,inf
141.741,7.780,30.000,150.000,3592.000,0.000,0.010,22.900,0.000,0.010,-0.000,0.418,29.900,0.003
141.815,118.420,30.000,150.000,4990.000,0.000,0.740,23.400,0.690,0.060,0.030,2.084,29.900,0.148
141.885,30.000,150.000,3608.000,0.000,,0.740,23.400,0.690,0.060,0.030,1.760,149.900,inf
141.958,31.590,30.000,150.000,4276.000,0.000,0.740,23.400,0.690,0.060,0.030,0.030,29.900,0.173
142.028,96.000,132.960,47.040,1428.000,0.000,1.490,23.200,1.390,0.100,0.070,1.282,132.860,1.043
142.102,130.500,150.000,30.000,6792.000,0.000,1.490,23.200,1.390,0.100,0.070,0.651,149.900,0.219
142.175,4.520,150.000,30.000,7710.000,0.000,0.920,22.500,0.880,0.040,0.040,2.374,149.900,0.119
142.245,0.000,150.000,30.000,6258.000,0.000,0.920,22.500,0.880,0.040,0.040,0.090,149.900,0.147
142.319,104.470,150.000,30.000,4538.000,0.000,0.920,22.500,0.880,0.040,0.040,1.971,149.900,0.203
142.388,71.000,150.000,30.000,7318.000,0.000,0.130,22.300,0.110,0.020,0.000,0.667,149.900,0.018
142.462,80.860,150.000,30.000,5626.000,0.000,0.130,22.300,0.110,0.020,0.000,0.185,149.900,0.023
142.536,0.580,150.000,30.000,10472.000,0.000,0.130,22.300,0.110,0.020,0.000,1.522,149.900,0.012
142.605,62.730,150.000,30.000,6366.000,0.000,0.940,23.100,0.880,0.060,0.040,1.242,149.900,0.148
142.679,58.080,150.000,30.000,4450.000,0.000,0.940,23.100,0.880,0.060,0.040,0.088,149.900,0.211
142.753,57.130,30.000,150.000,1028.000,0.000,0.730,22.900,0.710,0.020,0.040,0.018,29.900,0.710
142.823,30.000,150.000,3838.000,0.000,,0.730,22.900,0.710,0.020,0.040,0.539,149.900,inf
142.896,6.310,30.000,150.000,4564.000,0.000,0.730,22.900,0.710,0.020,0.040,0.446,29.900,0.160
142.966,75.490,30.000,150.000,3222.000,0.000,0.200,23.200,0.190,0.020,0.010,1.378,29.900,0.062
143.040,86.780,30.000,150.000,3666.000,0.000,0.200,23.200,0.190,0.020,0.010,0.213,29.900,0.055
143.109,58.000,30.000,150.000,3208.000,0.000,0.200,23.200,0.190,0.020,0.010,0.574,29.900,0.062
