Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,25
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
458.4478349685669,-2.28,0.00,-2.26,-0.02,-0.12
458.63639998435974,-1.64,0.00,-2.41,0.78,-0.16
458.8242418766022,-1.81,0.00,-2.10,0.28,-0.12
459.01235699653625,-1.66,0.00,-1.71,0.05,-0.09
459.20071601867676,-1.03,0.00,-1.50,0.47,-0.10
459.38897013664246,-1.17,0.00,-1.28,0.10,-0.07
459.5770058631897,-0.53,0.00,-0.35,-0.18,-0.01
459.76556396484375,-0.21,0.00,-0.16,-0.04,-0.01
459.95340490341187,1.67,0.00,1.34,0.32,0.05
460.1420040130615,1.62,0.00,1.46,0.16,0.07
460.3301351070404,1.67,0.00,1.15,0.51,0.03
460.51822805404663,-0.13,0.00,1.19,-1.32,0.13
460.7066550254822,0.48,0.00,3.10,-2.62,0.29
460.89462399482727,1.05,0.00,1.76,-0.71,0.13
461.0827100276947,-0.02,0.00,0.10,-0.12,0.01
461.27124309539795,2.71,0.00,1.32,1.40,-0.00
461.45926690101624,1.29,0.00,0.26,1.03,-0.04
461.647451877594,0.41,0.00,-1.34,1.75,-0.16
461.8357789516449,0.40,0.00,-1.41,1.82,-0.17
462.024071931839,0.82,0.00,-0.35,1.17,-0.08
462.21253204345703,-3.01,0.00,-1.76,-1.25,-0.03
462.40038681030273,0.44,0.00,1.93,-1.49,0.18
462.5888760089874,1.06,0.00,1.34,-0.28,0.08
462.7770218849182,-0.91,0.00,0.09,-1.00,0.06
462.9650399684906,1.07,0.00,0.73,0.34,0.02
463.1532518863678,1.79,0.00,0.76,1.02,-0.01
463.3417408466339,1.05,0.00,0.65,0.40,0.01
463.5298979282379,0.20,0.00,-0.06,0.26,-0.02
463.71795988082886,1.90,0.00,0.81,1.09,-0.01
463.90646409988403,1.40,0.00,0.83,0.57,0.01
464.09458899497986,0.47,0.00,0.27,0.20,0.00
464.282977104187,1.48,0.00,0.73,0.75,-0.00
464.4709439277649,1.60,0.00,0.85,0.75,0.00
464.6593248844147,0.60,0.00,0.48,0.12,0.02
464.8477590084076,0.97,0.00,0.10,0.87,-0.04
465.03574895858765,1.98,0.00,1.08,0.91,0.01
465.2236669063568,0.99,0.00,0.71,0.28,0.02
465.41243505477905,1.07,0.00,0.30,0.77,-0.02
465.6005799770355,2.04,0.00,1.05,0.99,0.00
465.7883951663971,1.38,0.00,0.73,0.65,0.00
465.97701692581177,0.04,0.00,0.02,0.02,-0.00
466.1649401187897,2.03,0.00,1.01,1.02,-0.00
466.35349583625793,1.81,0.00,1.02,0.79,0.01
466.5413818359375,0.34,0.00,0.17,0.16,0.00
466.72957396507263,1.54,0.00,0.58,0.97,-0.02
466.91822385787964,1.74,0.00,0.81,0.92,-0.01
467.106232881546,0.96,0.00,0.62,0.35,0.01
467.2943539619446,0.42,0.00,0.03,0.38,-0.02
467.4828288555145,2.06,0.00,1.07,0.99,0.00
467.6708619594574,1.34,0.00,0.94,0.40,0.03
467.8588800430298,0.55,0.00,0.12,0.43,-0.02
468.0472939014435,1.77,0.00,0.78,0.99,-0.01
468.23580980300903,1.83,0.00,0.91,0.92,-0.00
