Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,30
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
328.2562589645386,57.00,90.00,90.00,132.00,0.00
329.2809748649597,
329.3532087802887,58.94,99.47,80.53,1514.00,0.00
329.4255540370941,64.47,107.86,72.14,4744.00,0.00
329.49795484542847,72.90,114.40,65.60,1232.00,0.00
329.5698809623718,83.62,118.62,61.38,5338.00,0.00
329.6419007778168,95.64,120.00,60.00,5188.00,0.00
329.71425008773804,107.29,118.39,61.61,4980.00,0.00
329.7863218784332,118.01,113.88,66.12,4102.00,0.00
329.858521938324,126.28,107.03,72.97,4804.00,0.00
329.9298439025879,131.40,98.62,81.38,3746.00,0.00
330.0018298625946,132.98,89.11,90.89,1170.00,0.00
330.0748920440674,130.75,79.82,100.18,5538.00,0.00
330.14673686027527,125.06,71.64,108.36,4228.00,0.00
330.2202088832855,116.18,65.09,114.91,4210.00,0.00
330.2908170223236,105.30,61.12,118.88,6104.00,0.00
330.3624188899994,93.40,60.03,119.97,7786.00,0.00
330.43448877334595,81.66,61.91,118.09,5688.00,0.00
330.50625491142273,71.24,66.59,113.41,7144.00,0.00
330.57815408706665,63.19,73.59,106.41,6946.00,0.00
330.64945793151855,58.30,82.23,97.77,6902.00,0.00
330.72158694267273,57.06,91.64,88.36,3994.00,0.00
330.7939510345459,59.59,100.89,79.11,4526.00,0.00
330.86587405204773,65.54,108.95,71.05,3722.00,0.00
330.93808603286743,74.62,115.32,64.68,3824.00,0.00
331.0099217891693,85.62,119.07,60.93,4636.00,0.00
331.0819537639618,97.39,119.94,60.06,2032.00,0.00
331.15460896492004,109.23,117.82,62.18,5046.00,0.00
331.2267529964447,119.50,112.93,67.07,5636.00,0.00
331.29922103881836,127.41,105.66,74.34,2660.00,0.00
331.37032198905945,131.94,97.04,82.96,4218.00,0.00
331.44230103492737,132.87,87.48,92.52,2704.00,0.00
331.515114068985,129.99,78.29,101.71,5544.00,0.00
331.58758211135864,123.74,70.37,109.63,5132.00,0.00
331.65957903862,114.43,64.22,115.78,5522.00,0.00
331.73157596588135,103.29,60.72,119.28,6168.00,0.00
331.803564786911,91.33,60.14,119.86,4680.00,0.00
331.87546396255493,79.73,62.53,117.47,5574.00,0.00
331.9476668834686,69.66,67.65,112.35,6066.00,0.00
332.0194659233093,62.10,74.99,105.01,6792.00,0.00
332.0910527706146,57.81,83.82,96.18,5682.00,0.00
332.162770986557,57.23,93.27,86.73,2572.00,0.00
332.23536491394043,60.33,102.28,77.72,5132.00,0.00
332.3071539402008,67.01,110.29,69.71,4912.00,0.00
332.37920594215393,76.40,116.16,63.84,3094.00,0.00
332.45117592811584,87.65,119.43,60.57,4964.00,0.00
332.5230748653412,99.62,119.78,60.22,5204.00,0.00
332.5959439277649,111.14,117.16,62.84,3686.00,0.00
332.66834592819214,121.17,111.75,68.25,5696.00,0.00
332.7399718761444,128.37,104.35,75.65,4420.00,0.00
332.8116948604584,132.40,95.31,84.69,2592.00,0.00
332.883348941803,132.63,85.85,94.15,992.00,0.00
332.95612812042236,129.20,76.92,103.08,1314.00,0.00
333.02884101867676,122.22,69.07,110.93,7356.00,0.00
333.1007430553436,112.61,63.42,116.58,5564.00,0.00
