Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,55
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
250.26667594909668,0.02,0.00,0.02,0.00,0.00
250.45503997802734,-0.05,0.00,-0.02,-0.04,0.00
250.64350080490112,-0.04,0.00,-0.02,-0.02,0.00
250.8317368030548,-0.02,0.00,-0.01,-0.01,0.00
251.0196177959442,-0.01,0.00,-0.00,-0.01,0.00
251.20815110206604,-0.01,0.00,0.00,-0.01,0.00
251.39616894721985,-0.00,0.00,-0.01,0.01,-0.00
251.58468008041382,-0.03,0.00,0.05,-0.09,0.01
251.77272987365723,0.67,0.00,0.20,0.47,-0.01
251.9610059261322,1.08,0.00,0.49,0.58,-0.00
252.14925289154053,1.28,0.00,0.66,0.62,0.00
252.33726596832275,0.18,0.00,0.19,-0.01,0.01
252.52576184272766,0.22,0.00,0.11,0.12,-0.00
252.71368598937988,0.68,0.00,0.44,0.23,0.01
252.90245580673218,1.46,0.00,0.80,0.67,0.01
253.0901529788971,0.78,0.00,0.43,0.35,0.00
253.27846097946167,-0.53,0.00,-0.26,-0.26,0.00
253.46687388420105,0.46,0.00,0.31,0.15,0.01
253.65480303764343,0.81,0.00,0.21,0.60,-0.02
253.84365916252136,1.17,0.00,0.72,0.45,0.01
254.03136491775513,0.00,0.00,0.03,-0.03,0.00
254.21960496902466,0.17,0.00,0.14,0.03,0.01
254.40787315368652,0.71,0.00,0.46,0.25,0.01
254.5961549282074,1.50,0.00,0.83,0.67,0.01
254.7845561504364,0.68,0.00,0.62,0.06,0.03
254.97254395484924,-0.40,0.00,-0.28,-0.12,-0.01
255.16067004203796,0.42,0.00,0.14,0.27,-0.01
255.34897208213806,0.98,0.00,0.42,0.56,-0.01
255.53768396377563,0.64,0.00,0.32,0.32,-0.00
255.72549200057983,-0.24,0.00,-0.01,-0.23,0.01
255.91372799873352,0.34,0.00,0.34,0.00,0.02
256.1018350124359,0.96,0.00,0.53,0.43,0.01
256.2902638912201,1.38,0.00,0.78,0.61,0.01
256.4783580303192,0.06,0.00,0.16,-0.10,0.01
256.66685700416565,-0.24,0.00,-0.15,-0.09,-0.00
256.85487484931946,0.37,0.00,0.20,0.17,0.00
257.0431377887726,0.99,0.00,0.27,0.72,-0.02
257.2312479019165,0.73,0.00,0.47,0.26,0.01
257.41960406303406,0.06,0.00,0.10,-0.04,0.01
257.6077787876129,0.35,0.00,0.29,0.06,0.01
257.7961390018463,1.01,0.00,0.49,0.51,-0.00
257.9842879772186,1.49,0.00,0.82,0.67,0.01
258.17280292510986,-0.40,0.00,-0.13,-0.26,0.01
258.3605761528015,0.02,0.00,0.04,-0.02,0.00
258.54867696762085,0.46,0.00,0.19,0.27,-0.00
258.73723912239075,1.51,0.00,0.72,0.79,-0.00
258.92536187171936,0.37,0.00,0.24,0.12,0.01
259.1134967803955,-0.13,0.00,-0.03,-0.10,0.00
259.3016531467438,0.32,0.00,0.26,0.06,0.01
259.49009895324707,1.25,0.00,0.54,0.71,-0.01
259.67822909355164,1.56,0.00,0.85,0.71,0.01
259.8667380809784,-0.35,0.00,0.03,-0.39,0.02
260.0549840927124,0.17,0.00,0.01,0.15,-0.01
