Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,30
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
185.3289830684662,-0.06,0.00,-0.04,-0.03,-0.00
185.51733589172363,-0.07,0.00,-0.04,-0.03,-0.00
185.7054841518402,-0.04,0.00,-0.04,-0.00,-0.00
185.89365983009338,-0.02,0.00,-0.01,-0.01,0.00
186.08172702789307,-0.06,0.00,-0.03,-0.04,0.00
186.26996994018555,-0.03,0.00,-0.03,-0.01,-0.00
186.45862984657288,-0.01,0.00,0.00,-0.02,0.00
186.64673686027527,0.20,0.00,0.04,0.16,-0.01
186.83466386795044,0.90,0.00,0.50,0.40,0.00
187.02283811569214,0.87,0.00,0.47,0.40,0.00
187.21102285385132,0.31,0.00,0.23,0.08,0.01
187.39963293075562,0.29,0.00,0.08,0.21,-0.01
187.5877377986908,1.13,0.00,0.62,0.52,0.01
187.77558994293213,1.74,0.00,0.87,0.87,-0.00
187.9638900756836,1.04,0.00,0.66,0.38,0.01
188.15207195281982,-0.12,0.00,0.06,-0.18,0.01
188.34034895896912,0.33,0.00,0.05,0.28,-0.01
188.52866792678833,0.74,0.00,0.41,0.33,0.00
188.71693396568298,1.23,0.00,0.67,0.56,0.01
188.90492916107178,0.13,0.00,0.12,0.00,0.01
189.09326791763306,0.48,0.00,0.25,0.23,0.00
189.28191685676575,1.08,0.00,0.61,0.47,0.01
189.46993494033813,1.62,0.00,0.85,0.77,0.00
189.65809798240662,0.63,0.00,0.39,0.24,0.01
189.84633994102478,-0.28,0.00,-0.14,-0.14,0.00
190.03432202339172,0.62,0.00,0.25,0.37,-0.01
190.22245573997498,1.10,0.00,0.61,0.49,0.01
190.41105484962463,0.98,0.00,0.62,0.36,0.01
190.5992569923401,0.13,0.00,0.12,0.01,0.01
190.7874779701233,0.44,0.00,0.17,0.27,-0.01
190.97553396224976,1.16,0.00,0.60,0.56,0.00
191.16372680664062,1.69,0.00,0.96,0.74,0.01
191.352224111557,0.68,0.00,0.49,0.19,0.02
191.54049587249756,-0.11,0.00,-0.08,-0.02,-0.00
191.7285351753235,0.50,0.00,0.15,0.35,-0.01
191.91689085960388,1.54,0.00,0.82,0.72,0.01
192.1050088405609,0.61,0.00,0.38,0.23,0.01
192.29300594329834,0.18,0.00,0.11,0.08,0.00
192.4816370010376,0.78,0.00,0.44,0.34,0.01
192.66999673843384,1.34,0.00,0.68,0.66,0.00
192.85793495178223,1.49,0.00,0.89,0.59,0.02
193.0460240840912,0.44,0.00,0.33,0.11,0.01
193.23462891578674,-0.14,0.00,-0.16,0.01,-0.01
193.42297983169556,0.77,0.00,0.31,0.46,-0.01
193.61075901985168,1.20,0.00,0.61,0.59,0.00
193.79922103881836,0.79,0.00,0.53,0.27,0.01
193.98754382133484,0.13,0.00,0.08,0.05,0.00
194.175705909729,0.65,0.00,0.31,0.34,-0.00
194.36356401443481,1.30,0.00,0.59,0.71,-0.01
194.55184888839722,1.48,0.00,0.91,0.56,0.02
194.74018001556396,0.18,0.00,0.13,0.05,0.00
194.92846703529358,-0.02,0.00,-0.06,0.04,-0.01
195.11652398109436,0.67,0.00,0.34,0.33,0.00
