Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,35
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
199.1836769580841,57.00,90.00,90.00,494.00,0.00
199.25581192970276,58.43,99.51,80.49,1874.00,0.00
199.32820200920105,62.46,108.08,71.92,2058.00,0.00
199.4001669883728,68.92,115.45,64.55,4090.00,0.00
199.47239995002747,77.41,121.02,58.98,3598.00,0.00
199.5444197654724,86.94,124.20,55.80,4974.00,0.00
199.61652207374573,97.20,124.94,55.06,3860.00,0.00
199.6890320777893,107.42,123.08,56.92,3044.00,0.00
199.76125383377075,116.60,118.80,61.20,3942.00,0.00
199.83326482772827,124.19,112.41,67.59,3824.00,0.00
199.90588092803955,129.64,104.38,75.62,3368.00,0.00
199.976979970932,132.56,95.30,84.70,4112.00,0.00
200.04897284507751,132.73,85.83,94.17,1972.00,0.00
200.12191605567932,130.13,76.67,103.33,5878.00,0.00
200.19386100769043,124.97,68.48,111.52,4236.00,0.00
200.26586508750916,117.61,61.87,118.13,4850.00,0.00
200.33789896965027,108.59,57.31,122.69,3476.00,0.00
200.40934300422668,98.43,55.14,124.86,5742.00,0.00
200.48144006729126,88.30,55.55,124.45,4420.00,0.00
200.5533208847046,78.52,58.46,121.54,3690.00,0.00
200.62513208389282,69.83,63.78,116.22,7294.00,0.00
200.69751405715942,63.12,70.95,109.05,7658.00,0.00
200.76951599121094,58.79,79.39,100.61,4332.00,0.00
200.84125804901123,57.02,88.86,91.14,2232.00,0.00
200.9125587940216,58.08,98.28,81.72,232.00,0.00
200.9850389957428,61.77,106.98,73.02,5804.00,0.00
201.0572440624237,67.93,114.56,65.44,5328.00,0.00
201.12946391105652,76.19,120.41,59.59,6220.00,0.00
201.2008879184723,85.60,123.91,56.09,4354.00,0.00
201.27294397354126,95.81,124.99,55.01,3384.00,0.00
201.34568881988525,106.11,123.47,56.53,3938.00,0.00
201.41803693771362,115.32,119.57,60.42,1498.00,0.00
201.48999190330505,123.28,113.38,66.62,4120.00,0.00
201.56270909309387,129.05,105.54,74.46,4302.00,0.00
201.63383674621582,132.33,96.56,83.44,1242.00,0.00
201.70601296424866,132.87,87.10,92.90,3268.00,0.00
201.77843689918518,130.64,77.85,102.15,6056.00,0.00
201.8510138988495,125.71,69.39,110.61,4482.00,0.00
201.92298293113708,118.70,62.64,117.36,4600.00,0.00
201.99510312080383,109.74,57.74,122.26,1064.00,0.00
202.066969871521,99.81,55.28,124.72,5502.00,0.00
202.1389148235321,89.53,55.36,124.64,4964.00,0.00
202.2108178138733,79.65,57.98,122.02,5318.00,0.00
202.28311777114868,70.89,62.95,117.05,6734.00,0.00
202.35533499717712,63.90,69.89,110.11,3874.00,0.00
202.42718076705933,59.18,78.31,101.69,5206.00,0.00
202.49839401245117,57.09,87.58,92.42,2496.00,0.00
202.57058095932007,57.78,97.03,82.97,1226.00,0.00
202.64253282546997,61.19,105.97,74.03,2986.00,0.00
202.71463298797607,67.07,113.73,66.27,1390.00,0.00
202.78669691085815,74.88,119.69,60.31,5116.00,0.00
202.85894989967346,84.40,123.61,56.39,5548.00,0.00
202.93105483055115,94.57,125.00,55.00,3716.00,0.00
203.00345993041992,104.77,123.82,56.18,4436.00,0.00
203.07569479942322,114.26,120.17,59.83,2176.00,0.00
203.1478090286255,122.34,114.31,65.69,3264.00,0.00
203.2201328277588,128.48,106.55,73.45,3428.00,0.00
203.2916717529297,132.04,97.81,82.19,3126.00,0.00
203.36352109909058,132.95,88.24,91.76,1140.00,0.00
203.43580603599548,131.05,78.93,101.07,1724.00,0.00
203.50820589065552,126.59,70.55,109.45,4156.00,0.00
203.58035588264465,119.66,63.37,116.63,4726.00,0.00
203.65246391296387,111.01,58.26,121.74,4194.00,0.00
203.7249140739441,101.18,55.47,124.53,3594.00,0.00
203.7964198589325,90.90,55.20,124.80,4790.00,0.00
203.8687801361084,80.79,57.54,122.46,3592.00,0.00
203.94066214561462,71.86,62.24,117.76,7418.00,0.00
204.01251101493835,64.71,68.86,111.14,6086.00,0.00
204.0847728252411,59.62,77.24,102.76,5442.00,0.00
204.15603113174438,57.20,86.44,93.56,4346.00,0.00
204.22778511047363,57.52,95.78,84.22,1202.00,0.00
204.30063891410828,60.64,104.94,75.06,3332.00,0.00
204.37280583381653,66.24,112.88,67.12,3270.00,0.00
204.4446759223938,73.84,119.07,60.93,4660.00,0.00
204.51601386070251,83.21,123.27,56.73,866.00,0.00
204.58894085884094,93.33,124.97,55.03,4246.00,0.00
204.6613609790802,103.43,124.13,55.87,5000.00,0.00
204.73306798934937,113.18,120.73,59.27,4436.00,0.00
204.80539917945862,121.46,115.12,64.88,4382.00,0.00
204.87763595581055,127.81,107.66,72.34,2700.00,0.00
204.94946098327637,131.75,98.92,81.08,2104.00,0.00
205.02198576927185,132.99,89.38,90.62,1564.00,0.00
205.0932948589325,131.42,80.02,99.98,1336.00,0.00
205.1662299633026,127.19,71.39,108.61,4372.00,0.00
205.2387089729309,120.59,64.13,115.87,3588.00,0.00
205.31062197685242,112.12,58.76,121.24,4526.00,0.00
205.38295197486877,102.40,55.67,124.33,5996.00,0.00
205.4539179801941,92.14,55.10,124.90,4532.00,0.00
205.52596783638,81.95,57.13,122.87,5984.00,0.00
205.59831500053406,72.97,61.48,118.52,6016.00,0.00
205.67071080207825,65.39,68.07,111.93,6790.00,0.00
205.7426860332489,60.09,76.18,103.82,5620.00,0.00
205.81434202194214,57.36,85.18,94.82,2740.00,0.00
205.88578701019287,57.36,94.78,85.22,882.00,0.00
205.95826482772827,60.13,103.90,76.10,4656.00,0.00
206.03032207489014,65.45,112.00,68.00,2468.00,0.00
206.10255908966064,72.82,118.42,61.58,3998.00,0.00
206.17436289787292,82.04,122.90,57.10,3168.00,0.00
206.246435880661,92.09,124.90,55.10,3322.00,0.00
206.31895399093628,102.21,124.36,55.64,882.00,0.00
206.39137601852417,112.08,121.26,58.74,2520.00,0.00
206.46358108520508,120.56,115.90,64.10,5086.00,0.00
206.5360028743744,127.16,108.64,71.36,4394.00,0.00
206.60788989067078,131.41,100.02,79.98,3100.00,0.00
206.67969703674316,133.00,90.53,89.47,1566.00,0.00
206.75105500221252,131.79,81.25,98.75,704.00,0.00
206.8239550590515,127.83,72.37,107.63,2120.00,0.00
206.8960211277008,121.50,64.91,115.09,3958.00,0.00
206.96894907951355,113.22,59.29,120.71,4934.00,0.00
207.04077696800232,103.62,55.91,124.09,7206.00,0.00
207.11248803138733,93.38,55.03,124.97,3920.00,0.00
207.18429493904114,83.12,56.75,123.25,4388.00,0.00
207.25652313232422,74.00,60.83,119.17,3594.00,0.00
207.32893586158752,66.18,67.19,112.81,6960.00,0.00
207.40067100524902,60.60,75.14,104.86,5358.00,0.00
207.47228503227234,57.55,84.05,95.95,2062.00,0.00
207.54361391067505,57.21,93.64,86.36,5784.00,0.00
207.61662602424622,59.65,102.84,77.16,6068.00,0.00
207.68832278251648,64.60,111.00,69.00,3408.00,0.00
207.7608687877655,71.94,117.82,62.18,4436.00,0.00
207.8326301574707,80.88,122.49,57.51,3922.00,0.00
207.9046769142151,90.71,124.78,55.22,4552.00,0.00
207.97698783874512,101.13,124.54,55.46,1258.00,0.00
208.04955911636353,110.96,121.76,58.24,3438.00,0.00
