Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,40
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
354.3565490245819,-0.02,0.00,-0.02,0.00,-0.00
354.54488492012024,-0.02,0.00,-0.01,-0.01,0.00
354.73326086997986,-0.02,0.00,-0.01,-0.01,-0.00
354.9211709499359,-0.02,0.00,-0.01,-0.01,-0.00
355.10975074768066,-0.01,0.00,-0.01,-0.00,-0.00
355.297798871994,-0.00,0.00,-0.01,0.00,-0.00
355.48540902137756,-0.00,0.00,-0.01,0.01,-0.00
355.6735770702362,-0.00,0.00,-0.00,0.00,-0.00
355.8621988296509,1.64,0.00,0.73,0.91,-0.01
356.05016899108887,1.91,0.00,0.97,0.94,0.00
356.238450050354,0.42,0.00,0.28,0.14,0.01
356.42655897140503,0.53,0.00,0.26,0.27,-0.00
356.61492800712585,1.60,0.00,0.80,0.80,0.00
356.80335688591003,2.04,0.00,1.14,0.90,0.01
356.9913749694824,0.60,0.00,0.57,0.04,0.03
357.17953395843506,0.29,0.00,-0.11,0.40,-0.03
357.36780190467834,1.28,0.00,0.54,0.74,-0.01
357.55586886405945,1.71,0.00,1.06,0.65,0.02
357.74436688423157,0.25,0.00,0.17,0.08,0.00
357.93256402015686,0.84,0.00,0.50,0.33,0.01
358.1214590072632,1.84,0.00,0.95,0.90,0.00
358.3087990283966,1.45,0.00,0.71,0.74,-0.00
358.49733686447144,-0.33,0.00,-0.10,-0.24,0.01
358.68595790863037,0.82,0.00,0.29,0.53,-0.01
358.87384390830994,1.44,0.00,0.71,0.73,-0.00
359.06219506263733,0.52,0.00,0.31,0.21,0.01
359.250284910202,0.36,0.00,0.17,0.19,-0.00
359.4383969306946,1.10,0.00,0.53,0.57,-0.00
359.6266350746155,1.98,0.00,0.97,1.01,-0.00
359.81471014022827,0.80,0.00,0.59,0.21,0.02
360.00323700904846,-0.11,0.00,-0.17,0.05,-0.01
360.19134998321533,1.01,0.00,0.43,0.58,-0.01
360.3793799877167,1.91,0.00,1.06,0.86,0.01
360.5681071281433,0.13,0.00,0.12,0.00,0.01
360.75618386268616,0.82,0.00,0.40,0.42,-0.00
360.9443600177765,1.86,0.00,0.89,0.96,-0.00
361.1324679851532,1.62,0.00,0.81,0.80,0.00
361.3209140300751,-0.20,0.00,0.04,-0.24,0.01
361.50931000709534,0.55,0.00,0.24,0.31,-0.00
361.6970398426056,1.73,0.00,0.80,0.93,-0.01
361.8852438926697,1.03,0.00,0.66,0.38,0.01
362.0735430717468,0.29,0.00,0.14,0.15,-0.00
362.26180696487427,1.24,0.00,0.57,0.67,-0.00
362.449814081192,1.99,0.00,0.95,1.04,-0.00
362.63820910453796,1.04,0.00,0.67,0.37,0.02
362.82643389701843,-0.23,0.00,-0.10,-0.13,0.00
363.015056848526,0.91,0.00,0.35,0.56,-0.01
363.2032549381256,1.83,0.00,0.97,0.86,0.01
363.3912818431854,0.28,0.00,0.22,0.06,0.01
363.5793499946594,0.76,0.00,0.32,0.44,-0.01
363.76747703552246,1.70,0.00,0.86,0.84,0.00
363.9558217525482,1.64,0.00,0.87,0.77,0.01
364.14424204826355,0.12,0.00,0.28,-0.16,0.02
