Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,50
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
237.19286680221558,57.00,90.00,90.00,698.00,0.00
238.26490187644958,
238.33734107017517,60.89,112.03,67.97,3348.00,0.00
238.40917682647705,66.53,123.11,56.89,3702.00,0.00
238.48095297813416,74.32,131.94,48.06,4210.00,0.00
238.55302095413208,83.76,137.76,42.24,3712.00,0.00
238.62458300590515,93.76,139.97,40.03,2244.00,0.00
238.69742393493652,103.99,138.58,41.42,4528.00,0.00
238.76984000205994,113.68,133.54,46.46,2088.00,0.00
238.84165000915527,121.87,125.36,54.64,3336.00,0.00
238.91410279273987,128.02,114.75,65.25,5580.00,0.00
238.98605394363403,131.89,102.01,77.99,1720.00,0.00
239.05779886245728,132.98,88.56,91.44,2732.00,0.00
239.13032698631287,131.30,75.21,104.79,1284.00,0.00
239.20205402374268,126.96,62.94,117.06,5338.00,0.00
239.27444887161255,120.27,52.66,127.34,2844.00,0.00
239.3463487625122,111.74,45.11,134.89,4460.00,0.00
239.41838812828064,101.98,40.85,139.15,4780.00,0.00
239.48995304107666,91.57,40.20,139.80,4054.00,0.00
239.56206393241882,81.68,43.17,136.83,2880.00,0.00
239.63399195671082,72.63,49.59,130.41,6114.00,0.00
239.7060890197754,65.12,59.11,120.89,5996.00,0.00
239.77820706367493,59.98,70.60,109.40,6272.00,0.00
239.84955596923828,57.31,83.67,96.33,7944.00,0.00
239.92139291763306,57.42,97.39,82.61,3150.00,0.00
239.99407482147217,60.30,110.38,69.62,3310.00,0.00
240.0660948753357,65.63,121.73,58.27,1540.00,0.00
240.1377727985382,73.17,130.93,49.07,4086.00,0.00
240.21001291275024,82.44,137.19,42.81,3486.00,0.00
240.2817358970642,92.38,139.88,40.12,2884.00,0.00
240.3543620109558,102.64,138.98,41.02,4388.00,0.00
240.42682194709778,112.46,134.41,45.59,3628.00,0.00
240.4989058971405,120.77,126.75,53.25,3742.00,0.00
240.5715401172638,127.39,116.15,63.85,5174.00,0.00
240.64316082000732,131.53,103.77,76.23,4136.00,0.00
240.71484804153442,133.00,90.38,89.62,3058.00,0.00
240.78697991371155,131.68,76.96,103.04,730.00,0.00
240.8595449924469,127.61,64.33,115.67,3516.00,0.00
240.93185377120972,121.19,53.77,126.23,3994.00,0.00
241.0040168762207,112.84,45.86,134.14,6088.00,0.00
241.0759949684143,103.20,41.18,138.82,5786.00,0.00
241.1475808620453,92.95,40.07,139.93,1474.00,0.00
241.2196228504181,82.85,42.62,137.38,4582.00,0.00
241.29169392585754,73.64,48.65,131.35,6430.00,0.00
241.3637089729309,65.90,57.84,122.16,7134.00,0.00
241.43576002120972,60.48,69.11,110.89,6956.00,0.00
241.5074110031128,57.48,82.05,97.95,4378.00,0.00
241.57961297035217,57.25,95.77,84.23,3358.00,0.00
241.65175676345825,59.76,108.70,71.30,3880.00,0.00
241.7238028049469,64.86,120.45,59.55,3494.00,0.00
241.79591298103333,72.16,129.97,50.03,5322.00,0.00
241.8673129081726,81.14,136.56,43.44,848.00,0.00
