Used Foils:,stingray
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,30
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
224.3190667629242,-0.06,0.00,-0.04,-0.02,-0.00
224.50751280784607,-0.04,0.00,-0.02,-0.02,-0.00
224.69603371620178,-0.07,0.00,-0.05,-0.02,-0.00
224.88518285751343,-0.06,0.00,-0.04,-0.02,-0.00
225.0735309123993,-0.05,0.00,-0.03,-0.02,-0.00
225.26159977912903,-0.07,0.00,-0.05,-0.02,-0.00
225.45054078102112,-0.05,0.00,-0.03,-0.02,-0.00
225.63919973373413,-0.19,0.00,-0.16,-0.02,-0.01
225.82784795761108,0.79,0.00,0.56,0.23,0.02
226.01661705970764,1.85,0.00,0.98,0.87,0.01
226.20497798919678,1.21,0.00,0.49,0.72,-0.01
226.39379382133484,0.11,0.00,-0.11,0.21,-0.02
226.5822627544403,0.29,0.00,0.17,0.12,0.00
226.7709288597107,1.22,0.00,0.55,0.67,-0.01
226.95975303649902,1.33,0.00,0.76,0.57,0.01
227.14850282669067,-0.05,0.00,-0.16,0.11,-0.01
227.3364508152008,0.06,0.00,0.01,0.04,-0.00
227.52551984786987,1.51,0.00,0.83,0.68,0.01
227.7134919166565,2.33,0.00,1.40,0.93,0.02
227.90239071846008,1.01,0.00,0.51,0.50,0.00
228.0912368297577,-0.14,0.00,-0.25,0.11,-0.02
228.2797248363495,0.55,0.00,0.18,0.36,-0.01
228.4683837890625,1.30,0.00,0.65,0.65,0.00
228.65729904174805,1.34,0.00,0.81,0.53,0.01
228.845773935318,-0.06,0.00,-0.30,0.24,-0.03
229.034747838974,0.36,0.00,0.06,0.30,-0.01
229.2230498790741,1.69,0.00,0.78,0.91,-0.01
229.41146779060364,2.38,0.00,1.24,1.13,0.01
229.60050582885742,0.54,0.00,0.12,0.42,-0.02
229.78924298286438,-0.16,0.00,-0.17,0.01,-0.01
229.97824692726135,0.69,0.00,0.22,0.48,-0.01
230.1664309501648,1.46,0.00,0.71,0.75,-0.00
230.3549988269806,1.35,0.00,0.67,0.68,-0.00
230.54380297660828,-0.32,0.00,-0.42,0.09,-0.03
230.7320237159729,0.27,0.00,0.14,0.13,0.00
230.92118573188782,1.65,0.00,0.95,0.70,0.01
231.109445810318,1.94,0.00,1.14,0.80,0.02
231.29818081855774,0.36,0.00,0.02,0.35,-0.02
231.48672008514404,0.03,0.00,-0.05,0.07,-0.01
231.6754548549652,0.91,0.00,0.29,0.62,-0.02
231.8640158176422,1.40,0.00,0.79,0.61,0.01
232.0528528690338,0.94,0.00,0.49,0.45,0.00
232.24109864234924,-0.34,0.00,-0.35,0.01,-0.02
232.42962002754211,0.74,0.00,0.31,0.43,-0.01
232.6184377670288,1.77,0.00,1.05,0.72,0.02
232.8070149421692,1.97,0.00,1.08,0.89,0.01
232.99551701545715,0.36,0.00,-0.03,0.39,-0.02
233.18445706367493,0.04,0.00,0.03,0.02,0.00
233.37308764457703,1.17,0.00,0.45,0.72,-0.01
233.56135773658752,1.49,0.00,0.86,0.63,0.01
233.75122475624084,0.63,0.00,0.26,0.37,-0.01
233.93887901306152,-0.30,0.00,-0.29,-0.00,-0.01
234.12764501571655,1.08,0.00,0.54,0.54,-0.00
