Used Foils:,stingray
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
16.211931943893433,0.03,0.00,0.00,0.03,-0.00
16.40050983428955,0.00,0.00,0.02,-0.01,0.00
16.58906888961792,0.03,0.00,0.02,0.01,0.00
16.77785873413086,0.02,0.00,0.02,-0.00,0.00
16.966474771499634,0.03,0.00,0.02,0.01,0.00
17.15511202812195,0.01,0.00,0.02,-0.00,0.00
17.343854904174805,0.07,0.00,0.03,0.04,-0.00
17.532788038253784,-0.31,0.00,-0.32,0.01,-0.02
17.72126603126526,0.10,0.00,0.01,0.09,-0.00
17.90989089012146,0.45,0.00,0.03,0.43,-0.02
18.09865975379944,1.08,0.00,0.26,0.81,-0.03
18.28739094734192,1.10,0.00,0.21,0.89,-0.04
18.47607398033142,-0.15,0.00,-0.13,-0.02,-0.01
18.66472887992859,0.62,0.00,0.05,0.57,-0.03
18.85346794128418,0.85,0.00,0.04,0.82,-0.04
19.042128801345825,1.08,0.00,0.25,0.84,-0.03
19.230702877044678,1.15,0.00,0.48,0.67,-0.01
19.41962504386902,-0.12,0.00,-0.14,0.02,-0.01
19.60814070701599,-0.07,0.00,-0.04,-0.03,-0.00
19.796825885772705,0.04,0.00,0.01,0.03,-0.00
19.98558282852173,0.31,0.00,0.03,0.28,-0.01
20.17431402206421,1.20,0.00,0.35,0.86,-0.03
20.36260485649109,0.69,0.00,0.03,0.65,-0.03
20.551036834716797,-0.16,0.00,-0.18,0.02,-0.01
20.73972201347351,1.12,0.00,0.10,1.02,-0.05
20.9286847114563,0.98,0.00,0.05,0.93,-0.05
21.117175817489624,1.17,0.00,0.30,0.87,-0.03
21.30595898628235,0.58,0.00,0.22,0.36,-0.01
21.494683980941772,-0.21,0.00,-0.16,-0.04,-0.01
21.683543920516968,-0.00,0.00,0.01,-0.02,0.00
21.871731996536255,0.08,0.00,0.01,0.07,-0.00
22.06092381477356,0.56,0.00,0.03,0.53,-0.03
22.249517917633057,1.18,0.00,0.17,1.00,-0.04
22.438416957855225,0.08,0.00,-0.02,0.10,-0.01
22.62698197364807,-0.03,0.00,-0.03,-0.00,-0.00
22.81548285484314,0.71,0.00,0.01,0.69,-0.03
23.00431180000305,0.99,0.00,0.19,0.79,-0.03
23.192543745040894,1.23,0.00,0.55,0.68,-0.01
23.381796836853027,0.05,0.00,0.01,0.04,-0.00
23.570185899734497,-0.15,0.00,-0.10,-0.05,-0.00
23.758836030960083,0.12,0.00,0.02,0.10,-0.00
23.947067975997925,0.37,0.00,0.02,0.36,-0.02
24.135935068130493,1.03,0.00,0.23,0.80,-0.03
24.3244788646698,0.98,0.00,0.17,0.81,-0.03
24.513187885284424,-0.11,0.00,-0.10,-0.02,-0.00
24.70184087753296,0.38,0.00,0.09,0.28,-0.01
24.890821933746338,0.80,0.00,0.01,0.79,-0.04
25.079331874847412,0.98,0.00,0.12,0.87,-0.04
25.26766800880432,0.83,0.00,0.34,0.49,-0.01
25.456393003463745,-0.22,0.00,-0.18,-0.04,-0.01
25.64501190185547,0.02,0.00,0.02,-0.01,0.00
25.83386492729187,0.21,0.00,0.01,0.20,-0.01
26.022488832473755,0.50,0.00,0.04,0.45,-0.02
