Used Foils:,stingray
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,30
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
94.13974571228027,-0.03,0.00,-0.01,-0.02,0.00
94.32550287246704,-0.03,0.00,-0.01,-0.02,0.00
94.51407384872437,-0.03,0.00,-0.01,-0.02,0.00
94.70335388183594,-0.03,0.00,-0.01,-0.02,0.00
94.89165186882019,-0.05,0.00,-0.03,-0.02,-0.00
95.08030486106873,-0.04,0.00,-0.02,-0.02,0.00
95.26892590522766,-0.02,0.00,-0.00,-0.02,0.00
95.45758891105652,-0.01,0.00,0.01,-0.02,0.00
95.64661288261414,-0.03,0.00,-0.01,-0.03,0.00
95.83515286445618,1.00,0.00,0.41,0.58,-0.01
96.0240478515625,1.51,0.00,0.79,0.72,0.00
96.21261501312256,0.99,0.00,0.55,0.44,0.01
96.4009747505188,0.07,0.00,-0.12,0.19,-0.02
96.58966588973999,0.30,0.00,0.17,0.13,0.00
96.77850604057312,1.03,0.00,0.53,0.50,0.00
96.96690797805786,1.01,0.00,0.61,0.40,0.01
97.15557885169983,1.01,0.00,0.61,0.40,0.01
97.34434580802917,0.18,0.00,-0.01,0.19,-0.01
97.53304672241211,-0.01,0.00,0.02,-0.03,0.00
97.72173976898193,0.29,0.00,0.18,0.11,0.00
97.91035771369934,1.33,0.00,0.80,0.53,0.01
98.0991678237915,1.56,0.00,1.02,0.54,0.02
98.2877688407898,0.56,0.00,0.32,0.24,0.00
98.47652578353882,-0.02,0.00,-0.03,0.02,-0.00
98.66523766517639,0.45,0.00,0.23,0.21,0.00
98.8539788722992,1.10,0.00,0.63,0.47,0.01
99.04298663139343,0.98,0.00,0.62,0.36,0.01
99.23146295547485,0.74,0.00,0.33,0.41,-0.00
99.41993880271912,-0.04,0.00,-0.10,0.06,-0.01
99.60872983932495,0.04,0.00,0.04,0.01,0.00
99.79734683036804,0.54,0.00,0.23,0.30,-0.00
99.98625683784485,1.34,0.00,0.80,0.55,0.01
100.17464566230774,1.16,0.00,0.73,0.43,0.02
100.36349868774414,0.31,0.00,0.04,0.27,-0.01
100.55208992958069,0.07,0.00,0.03,0.04,-0.00
100.74026393890381,0.76,0.00,0.29,0.47,-0.01
100.929114818573,0.91,0.00,0.55,0.36,0.01
101.11781692504883,1.00,0.00,0.66,0.34,0.02
101.30660104751587,0.28,0.00,0.02,0.26,-0.01
101.49521780014038,-0.06,0.00,-0.03,-0.03,-0.00
101.68401575088501,0.36,0.00,0.14,0.22,-0.00
101.8732078075409,1.12,0.00,0.73,0.40,0.02
102.06112599372864,1.34,0.00,0.78,0.56,0.01
102.24951887130737,0.77,0.00,0.40,0.37,0.00
102.43850588798523,-0.05,0.00,-0.09,0.03,-0.01
102.62709474563599,0.24,0.00,0.15,0.09,0.00
102.81540203094482,0.85,0.00,0.41,0.44,-0.00
103.00443387031555,1.03,0.00,0.61,0.41,0.01
103.19294285774231,0.83,0.00,0.43,0.40,0.00
103.38137292861938,0.00,0.00,-0.04,0.05,-0.00
103.57045197486877,0.00,0.00,0.02,-0.02,0.00
103.75920391082764,0.50,0.00,0.15,0.34,-0.01
103.94760179519653,1.19,0.00,0.64,0.55,0.00
