Used Foils:,stingray
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
380.3478569984436,-0.07,0.00,-0.05,-0.02,-0.00
380.53685879707336,-0.04,0.00,-0.02,-0.02,-0.00
380.72547674179077,-0.04,0.00,-0.02,-0.02,-0.00
380.9146738052368,-0.06,0.00,-0.04,-0.02,-0.00
381.10247683525085,-0.05,0.00,-0.03,-0.02,-0.00
381.29135489463806,-0.04,0.00,-0.01,-0.03,0.00
381.48016905784607,-0.05,0.00,-0.03,-0.02,-0.00
381.66861391067505,-0.06,0.00,-0.04,-0.02,-0.00
381.8572418689728,0.28,0.00,0.21,0.07,0.01
382.046021938324,2.23,0.00,1.31,0.92,0.02
382.23449087142944,1.08,0.00,0.62,0.46,0.01
382.42332196235657,0.24,0.00,0.04,0.20,-0.01
382.61213278770447,1.12,0.00,0.62,0.50,0.01
382.8005950450897,1.45,0.00,0.90,0.55,0.02
382.98940873146057,0.79,0.00,0.44,0.35,0.00
383.1777958869934,-0.24,0.00,-0.27,0.03,-0.02
383.36654686927795,1.95,0.00,1.12,0.83,0.01
383.55530285835266,2.33,0.00,1.21,1.11,0.01
383.7439937591553,0.35,0.00,0.13,0.22,-0.00
383.93280482292175,0.37,0.00,0.17,0.20,-0.00
384.1213917732239,1.29,0.00,0.64,0.65,-0.00
384.310320854187,1.22,0.00,0.90,0.33,0.03
384.49864196777344,0.21,0.00,-0.03,0.24,-0.01
384.6874198913574,0.48,0.00,0.30,0.18,0.01
384.8760006427765,2.56,0.00,1.37,1.19,0.01
385.0647487640381,2.07,0.00,0.95,1.12,-0.01
385.25355768203735,0.13,0.00,-0.02,0.15,-0.01
385.441823720932,0.70,0.00,0.48,0.22,0.01
385.6303188800812,1.54,0.00,0.86,0.68,0.01
385.8192768096924,0.86,0.00,0.54,0.32,0.01
386.0078868865967,-0.40,0.00,-0.38,-0.02,-0.02
386.19636583328247,2.11,0.00,1.19,0.92,0.01
386.38498997688293,2.75,0.00,1.55,1.20,0.02
386.57389092445374,0.68,0.00,0.30,0.38,-0.00
386.7625639438629,0.23,0.00,0.13,0.10,0.00
386.9511697292328,1.38,0.00,0.75,0.63,0.01
387.14002895355225,1.32,0.00,0.82,0.50,0.02
387.32847595214844,0.32,0.00,0.00,0.31,-0.02
387.5171158313751,0.11,0.00,0.12,-0.01,0.01
387.7063670158386,2.21,0.00,1.34,0.87,0.02
387.8945837020874,2.11,0.00,1.21,0.90,0.02
388.0834639072418,0.09,0.00,0.01,0.09,-0.00
388.272216796875,0.83,0.00,0.42,0.41,0.00
388.4608190059662,1.51,0.00,0.93,0.57,0.02
388.64963269233704,0.99,0.00,0.66,0.33,0.02
388.83836483955383,-0.16,0.00,-0.24,0.08,-0.02
389.0269718170166,1.48,0.00,0.93,0.55,0.02
389.2158579826355,2.45,0.00,1.30,1.15,0.01
389.4041438102722,1.17,0.00,0.48,0.69,-0.01
389.59283685684204,0.04,0.00,0.03,0.00,0.00
389.7815968990326,0.94,0.00,0.53,0.41,0.01
389.970294713974,1.17,0.00,0.84,0.33,0.03
390.15899777412415,0.51,0.00,0.22,0.29,-0.00
