Used Foils:,stingray
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,55
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
30.11184787750244,57.00,90.00,90.00,602.00,0.00
30.184886693954468,57.99,102.50,77.50,3628.00,0.00
30.25666880607605,60.87,114.20,65.80,3722.00,0.00
30.328799724578857,65.42,124.52,55.48,3576.00,0.00
30.400853872299194,71.62,133.35,46.65,4060.00,0.00
30.472970008850098,78.93,139.84,40.16,2880.00,0.00
30.54499101638794,86.94,143.75,36.25,1990.00,0.00
30.6163170337677,95.48,145.00,35.00,928.00,0.00
30.688825845718384,104.10,143.40,36.60,422.00,0.00
30.76124382019043,112.04,139.16,40.84,2120.00,0.00
30.833598852157593,119.31,132.27,47.73,2608.00,0.00
30.905829906463623,125.24,123.30,56.70,2356.00,0.00
30.977675676345825,129.58,112.79,67.21,5600.00,0.00
31.04958701133728,132.26,100.81,79.19,1930.00,0.00
31.121506690979004,132.98,88.45,91.55,3048.00,0.00
31.193825721740723,131.78,76.15,103.85,2832.00,0.00
31.265430688858032,128.69,64.57,115.43,712.00,0.00
31.338193893432617,123.90,54.28,125.72,2110.00,0.00
31.410335779190063,117.53,45.71,134.29,3358.00,0.00
31.481976747512817,110.20,39.59,140.41,3494.00,0.00
31.554260969161987,102.00,35.94,144.06,2550.00,0.00
31.625607013702393,93.33,35.05,144.95,4056.00,0.00
31.69763994216919,84.97,36.95,143.05,3978.00,0.00
31.769941806793213,76.90,41.64,138.36,1418.00,0.00
31.841696739196777,69.87,48.74,131.26,5708.00,0.00
31.914028882980347,64.19,57.81,122.19,7546.00,0.00
31.986092805862427,59.94,68.79,111.21,6786.00,0.00
32.057474851608276,57.55,80.71,99.29,5296.00,0.00
32.1292827129364,57.05,92.94,87.06,1970.00,0.00
32.20167779922485,58.48,105.18,74.82,3204.00,0.00
32.27380681037903,61.82,116.80,63.20,2080.00,0.00
32.34571981430054,66.81,126.89,53.11,2042.00,0.00
32.417789936065674,73.15,135.00,45.00,2886.00,0.00
