Used Foils:,stingray
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,35
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
81.1182918548584,0.01,0.00,0.03,-0.02,0.00
81.3072247505188,-0.02,0.00,-0.00,-0.02,0.00
81.49573469161987,-0.00,0.00,0.02,-0.02,0.00
81.68452572822571,0.02,0.00,0.04,-0.02,0.00
81.87322878837585,0.01,0.00,0.03,-0.02,0.00
82.06121563911438,0.00,0.00,0.02,-0.02,0.00
82.2499258518219,0.01,0.00,0.03,-0.02,0.00
82.43870902061462,0.03,0.00,0.05,-0.02,0.00
82.62751889228821,-0.09,0.00,-0.06,-0.02,-0.00
82.81660294532776,1.12,0.00,0.42,0.70,-0.01
83.00504398345947,1.53,0.00,0.65,0.88,-0.01
83.19360280036926,1.25,0.00,0.60,0.65,-0.00
83.38237881660461,0.17,0.00,0.01,0.16,-0.01
83.57123184204102,0.03,0.00,0.04,-0.00,0.00
83.75958681106567,1.03,0.00,0.46,0.57,-0.01
83.94844174385071,0.97,0.00,0.40,0.58,-0.01
84.13685989379883,1.15,0.00,0.61,0.55,0.00
84.32572603225708,0.27,0.00,0.05,0.22,-0.01
84.51441073417664,0.05,0.00,0.05,0.00,0.00
84.70329403877258,0.25,0.00,0.05,0.20,-0.01
84.89195990562439,0.87,0.00,0.46,0.41,0.00
85.0806028842926,1.44,0.00,0.80,0.64,0.01
85.26950669288635,0.67,0.00,0.37,0.31,0.00
85.45810794830322,-0.02,0.00,-0.01,-0.00,-0.00
85.6464478969574,0.33,0.00,0.18,0.14,0.00
85.83523678779602,1.10,0.00,0.49,0.62,-0.01
86.02412605285645,1.08,0.00,0.53,0.56,-0.00
86.21226787567139,0.76,0.00,0.32,0.44,-0.01
86.40127897262573,-0.01,0.00,-0.01,0.00,-0.00
86.59004974365234,0.11,0.00,0.05,0.06,-0.00
86.77866506576538,0.24,0.00,0.06,0.18,-0.01
86.96760678291321,1.01,0.00,0.43,0.58,-0.01
87.15611290931702,1.33,0.00,0.77,0.56,0.01
87.34511685371399,0.36,0.00,0.13,0.23,-0.01
87.533362865448,0.03,0.00,0.02,0.01,0.00
87.72221684455872,0.56,0.00,0.23,0.32,-0.00
87.91080403327942,1.05,0.00,0.45,0.60,-0.01
88.0992579460144,1.23,0.00,0.66,0.57,0.00
88.28806686401367,0.34,0.00,0.11,0.23,-0.01
88.4767518043518,0.02,0.00,0.02,-0.00,0.00
88.66548490524292,0.16,0.00,0.03,0.13,-0.01
88.85431671142578,0.66,0.00,0.32,0.34,-0.00
89.04292893409729,1.16,0.00,0.59,0.57,0.00
89.23165082931519,0.76,0.00,0.45,0.31,0.01
89.42025089263916,0.05,0.00,-0.00,0.06,-0.00
89.60890078544617,0.14,0.00,0.06,0.08,-0.00
89.79804706573486,0.94,0.00,0.46,0.48,-0.00
89.98660373687744,1.07,0.00,0.52,0.56,-0.00
90.17502284049988,0.99,0.00,0.51,0.48,0.00
90.36355090141296,0.04,0.00,-0.03,0.06,-0.00
90.55247783660889,0.05,0.00,0.04,0.01,0.00
90.74147272109985,0.37,0.00,0.13,0.24,-0.01
90.92988872528076,1.05,0.00,0.57,0.48,0.00
91.11848092079163,1.36,0.00,0.74,0.62,0.01
