Used Foils:,stingray
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
276.27195501327515,57.00,90.00,90.00,832.00,0.00
277.3196358680725,57.21,96.32,83.68,882.00,0.00
277.39276599884033,60.34,114.59,65.41,6144.00,0.00
277.4646759033203,66.91,130.41,49.59,5342.00,0.00
277.53673577308655,76.28,142.21,37.79,4692.00,0.00
277.60872077941895,87.50,148.82,31.18,1618.00,0.00
277.680233001709,99.48,149.58,30.42,862.00,0.00
277.75350689888,111.01,144.42,35.58,2578.00,0.00
277.8256537914276,120.94,133.84,46.16,3892.00,0.00
277.89737486839294,128.38,118.67,61.33,6150.00,0.00
277.96944785118103,132.34,101.09,78.91,7206.00,0.00
278.04102778434753,132.68,82.18,97.82,6406.00,0.00
278.11349987983704,129.19,63.81,116.19,3946.00,0.00
278.18587589263916,122.44,48.49,131.51,4800.00,0.00
278.2578377723694,112.89,37.06,142.94,6786.00,0.00
278.33002281188965,101.39,30.85,149.15,2078.00,0.00
278.40144181251526,89.41,30.65,149.35,3964.00,0.00
278.47322177886963,77.98,36.35,143.65,6370.00,0.00
278.54558968544006,68.25,47.39,132.61,7970.00,0.00
278.6181437969208,61.17,62.66,117.34,11374.00,0.00
278.6897690296173,57.46,80.65,99.35,10244.00,0.00
278.76115369796753,57.49,99.57,80.43,6720.00,0.00
278.8334457874298,61.24,117.54,62.46,3640.00,0.00
278.9055178165436,68.35,132.77,47.23,7386.00,0.00
278.9775688648224,78.11,143.75,36.25,6452.00,0.00
279.04951786994934,89.55,149.38,30.62,2962.00,0.00
279.12184405326843,101.53,149.11,30.89,786.00,0.00
279.1943349838257,112.87,142.96,37.04,1844.00,0.00
279.2665479183197,122.42,131.54,48.46,2304.00,0.00
279.338495016098,129.25,115.99,64.01,4886.00,0.00
279.4100978374481,132.67,97.86,82.14,5116.00,0.00
279.4825909137726,132.32,78.68,101.32,5958.00,0.00
279.5551128387451,128.23,60.90,119.10,3974.00,0.00
279.6272089481354,120.84,46.00,134.00,5198.00,0.00
279.6993818283081,110.88,35.49,144.51,4680.00,0.00
279.77114486694336,99.17,30.36,149.64,1508.00,0.00
279.842848777771,87.36,31.22,148.78,2370.00,0.00
279.91522884368896,76.15,37.90,142.10,4568.00,0.00
279.98695182800293,66.70,49.95,130.05,7310.00,0.00
280.05893087387085,60.28,65.62,114.38,9018.00,0.00
280.13086891174316,57.18,84.17,95.83,7222.00,0.00
280.2031419277191,57.91,103.05,76.95,5872.00,0.00
280.2752299308777,62.24,120.41,59.59,4548.00,0.00
280.3473370075226,69.87,135.01,44.99,5734.00,0.00
280.4191629886627,80.15,145.23,34.77,6282.00,0.00
280.49121594429016,91.78,149.78,30.22,2362.00,0.00
280.5633816719055,103.57,148.45,31.55,656.00,0.00
280.6360149383545,114.81,141.20,38.80,4066.00,0.00
280.70799684524536,123.93,128.91,51.09,2356.00,0.00
280.78026604652405,130.16,112.75,67.25,5588.00,0.00
280.8520917892456,132.90,94.33,85.67,9140.00,0.00
280.9246747493744,131.83,75.22,104.78,6006.00,0.00
280.99683475494385,127.17,58.07,121.93,3612.00,0.00
281.0690677165985,119.15,43.67,136.33,4948.00,0.00
281.1409969329834,108.81,34.10,145.90,3260.00,0.00
281.21276593208313,97.10,30.09,149.91,4662.00,0.00
281.2848799228668,85.18,32.04,147.96,4430.00,0.00
281.3578886985779,74.24,39.75,140.25,5240.00,0.00
281.4286379814148,65.36,52.46,127.54,7146.00,0.00
281.5012438297272,59.43,68.90,111.10,10364.00,0.00
281.57254576683044,57.03,87.70,92.30,7554.00,0.00
281.64513897895813,58.46,106.49,73.51,6504.00,0.00
281.7172019481659,63.44,123.41,56.59,4726.00,0.00
281.78930377960205,71.73,137.43,42.57,4390.00,0.00
281.8617877960205,82.24,146.52,33.48,4394.00,0.00
281.9339966773987,93.85,149.97,30.03,2606.00,0.00
282.005738735199,105.90,147.48,32.52,1504.00,0.00
282.07786989212036,116.69,139.26,40.74,3140.00,0.00
282.14993381500244,125.33,126.15,53.85,1980.00,0.00
282.22222805023193,130.95,109.44,70.56,6058.00,0.00
282.2939567565918,133.00,90.53,89.47,7720.00,0.00
282.3663167953491,131.26,72.07,107.93,6672.00,0.00
282.438756942749,125.92,55.13,124.87,4326.00,0.00
